sample_id,lat,long,as,cd,cr,cr+6,pb,hg,ni,cu,zn,fe,mn,co,al,se,sb,ba,v
VAPI INDUSTRIAL AREA IN D/S VAPI,20.365136,72.922025,0.010901817,0.003120335,0.052622705,0.044897888,0.009968318,0.00095073,0.018545353,1.471254309,3.318470963,0.310643427,0.086737079,0.04534561,0.216253934,0.010206544,0.005123942,0.806365289,0.045581908
SARIGAM VILLAGE (D/S OF INDUSTRIALAREA) VAPI,20.284507,72.854843,0.00618777,0.001699561,0.023459379,0.017200508,0.004121708,0.000626344,0.008622625,0.7630445,1.993421427,0.123193306,0.044617992,0.014738226,0.089005955,0.00404895,0.002131565,0.286766871,0.009170856
BOREWELL D/S TSDF SITE GIDC INDUSTRIAL AREA VAPI,20.366667,72.900001,0.00529476,0.001815648,0.032825123,0.018289658,0.003553982,0.000529706,0.008777257,1.190407593,2.04036658,0.199681306,0.073828349,0.030748827,0.154684883,0.005274828,0.002558744,0.535060697,0.02401988
THOL TANK (KALOL) (DIST. MEHASANA),23.139908,72.393158,0.006408499,0.002634436,0.028522544,0.037850887,0.0038166,0.000782733,0.011831613,1.215969574,2.082923406,0.197888806,0.070334519,0.026344073,0.129187186,0.007162862,0.003210103,0.582161755,0.037496078
NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,22.799681,72.039422,0.009331185,0.002939328,0.044536816,0.05254412,0.010310488,0.000919459,0.017102069,1.539957444,2.918006716,0.229357954,0.092033353,0.045716722,0.216887568,0.009044934,0.004767521,0.608237607,0.050786489
BINDUSAROVAR SIDDHPUR (DIST.PATAN),23.908353,72.364462,0.003113924,0.001406354,0.018896317,0.014058638,0.004252135,0.000360238,0.009638716,0.7134829,1.41550566,0.12245259,0.05258376,0.021780155,0.094989947,0.003802341,0.001874595,0.408699918,0.023652929
SAHASTRLING SAROVAR ? PATAN,23.862505,72.098387,0.020440555,0.005421486,0.097498265,0.106628173,0.019220504,0.00204099,0.037667575,2.995685598,5.194742805,0.548799544,0.194410998,0.089822615,0.356728906,0.0184903,0.010182565,1.350702709,0.087287666
LAKHOTA TALAV JAMNAGAR,22.465119,70.068231,0.01327213,0.003710848,0.078173585,0.06566442,0.015039314,0.001163259,0.023860792,2.211308898,3.909650658,0.414708235,0.119512512,0.058611526,0.269654147,0.013243988,0.006677172,0.890649364,0.069570885
NARSIMEHTA TALAV- JUNAGADH,21.518858,70.454794,0.01015564,0.003588046,0.056850753,0.054960262,0.009652523,0.000946502,0.017158432,1.684951057,2.929311383,0.281743251,0.074398891,0.047468916,0.208446952,0.010624494,0.00514109,0.679896062,0.053411946
CITY LAKE OF NADIAD,22.600453,72.763836,0.001969208,0.000997793,0.015226091,0.011722749,0.001262566,0.000166423,0.00443049,0.268851169,0.014282462,0.039352629,0.023879592,0.007040483,0.011125913,0.002393763,0.000306139,0.139285584,0.006131572
OLPAD VILLAGE POND:OLPAD SURAT,21.337574,72.753809,0.007930731,0.002270125,0.031252187,0.033689487,0.005012151,0.000635664,0.012245633,1.230645893,1.659522482,0.167938144,0.0552478,0.030493628,0.151544739,0.006854628,0.003542961,0.450036281,0.035228217
AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,21.631161,72.956485,0.00698411,0.002750419,0.04207413,0.043555881,0.007718556,0.000952136,0.019022219,1.26549788,2.871820526,0.268238975,0.093306848,0.044324791,0.158984819,0.007896984,0.004333387,0.487342619,0.045238518
NARMADA AT ZANOR (NTPC) BHARUCH,21.714997,73.042891,0.003937671,0.000911424,0.012118631,0.009599521,0.001827757,0.000260594,0.007930971,0.441107447,1.647934055,0.078782059,0.024995686,0.0126208,0.07688065,0.001351468,0.000800492,0.265402628,0.011625767
TAPI AT RANDER BRIDGE SURAT,21.194545,72.811552,0.013534781,0.003634813,0.066718596,0.062228692,0.012751442,0.001238364,0.02403457,1.966446503,3.646639921,0.403806493,0.133285544,0.071165272,0.259746759,0.014913751,0.005550853,0.938676214,0.067217763
TAPI RIVER NEAR BARDOLI (KAPP BRIDGE) BARDOLI,21.221618,73.170007,0.008681189,0.002272918,0.034770639,0.034326046,0.007419396,0.000668056,0.009685449,1.141216994,1.77592797,0.234436531,0.08427696,0.029603449,0.157075723,0.007225427,0.003778439,0.545576896,0.037881786
SABARMATI AT AHMEDABAD AT V.N. BRIDGE,22.982611,72.543139,0.012387099,0.004483797,0.068213203,0.072597943,0.013710311,0.001323875,0.026920799,1.944739634,3.89935931,0.420100338,0.140530023,0.070306277,0.273248599,0.013327481,0.006344572,1.007052726,0.066319602
AHMEDABAD-1 BENRAMPURA,23.00557,72.583329,0.00034483,0.000341688,0.00514631,0,0.004273287,0.000183195,0.005491273,0.204861426,0.758669668,0.088962242,0.001688336,0.000493673,0.042064933,0.001984908,0.000868212,0.096202184,0.002027973
AHMEDABAD-2 NAROL SARKHEJ HIGHWAY,22.990861,72.533077,0.007210065,0.001573872,0.022157144,0.029253445,0.006545466,0.000750104,0.010200733,0.729115956,1.568842362,0.205471386,0.064133638,0.025629889,0.061571291,0.005886495,0.003043472,0.400079933,0.030452481
KIM RIVER AT SAHOL BRIDGE OLPAD HANSOT ROAD DIST. SURAT,21.461094,72.726327,0.032882659,0.009893354,0.162169865,0.158645627,0.03188694,0.00336945,0.06544002,4.765724816,9.277350048,0.967005282,0.329728403,0.15630982,0.668315775,0.032417708,0.016859796,2.461915458,0.16663076
TAPI RIVER AT ONGC BRIDGE AT SURAT DIST. SURAT,21.148919,72.743684,0.003028245,0.001074957,0.017621851,0.017907092,0.003213649,0.000305958,0.006035696,0.459966655,1.142558733,0.1161394,0.028577566,0.018642814,0.062237573,0.001761924,0.001636278,0.357047979,0.007857541
BHOGAVO RIVER D/S OF SURENDRANAGAR.,22.715528,71.672688,0.002911801,0.000409654,0.003328884,0.011052959,0.001990404,0.000177812,0.004174659,0.302356879,1.015387229,0.114395788,0.030048267,0.010976418,0.033263189,0.002102607,0.001003801,0.135673373,0.012747559
NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,23.134936,72.611525,0.003485832,0.001225845,0.018029206,0.023334778,0.002762602,0.000222617,0.010036027,0.822305071,1.005194011,0.140796171,0.042967928,0.024419875,0.064140652,0.003850379,0.00223827,0.125518383,0.029019128
TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,21.589419,72.975333,0.0083426,0.00261193,0.032909736,0.046908932,0.009729582,0.000872373,0.017284863,1.062916337,2.873269968,0.282020709,0.078794923,0.0359821,0.136316169,0.00684898,0.003360772,0.666288398,0.033878792
DHAROI DAM DIST. MEHSANA.,24.004247,72.854736,0.004847732,0.001703757,0.029254834,0.037203058,0.004159014,0.000516863,0.012801842,0.864151248,1.914026995,0.153085566,0.075205119,0.028912063,0.092705178,0.005682904,0.003140321,0.395011203,0.036500456
ANKLESHWAR RESERVOIR AT GIDC ANKLESHWAR AT VALIA ROAD.,21.609869,73.007261,0.037983312,0.011426451,0.195128337,0.203415905,0.039469997,0.00403174,0.077973609,6.033535127,12.05702923,1.207330234,0.390478285,0.199063713,0.767953869,0.038549813,0.019946668,2.634449891,0.205892481
MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,21.244819,73.355505,0.000379698,0,0,0.000608787,0,0,0.001990068,0,0.042390986,0,0,0.002029907,0.020636381,0.000207059,6.12E-05,0,0
KUWADAVA LAKE VILL. KUWADAVA DIST. RAJKOT.,22.357715,70.939848,0.004839005,0.001511087,0.018868376,0.019461245,0.004050287,0.00057556,0.009256499,0.683830841,1.219046742,0.117428755,0.04336054,0.012618574,0.092005457,0.003605726,0.001964349,0.296680385,0.020228002
MASMA KHADI- OLPAD- SARAS ROAD,21.296333,72.760033,0.020214558,0.00615667,0.113767361,0.101671252,0.018592391,0.002030057,0.040960103,2.985739385,5.723109785,0.555447471,0.204103905,0.109816027,0.373817065,0.019654187,0.00867814,1.495335817,0.099843805
AMLAKHADI CREEK AT PUNGAM.,21.615413,72.941847,0.007030249,0.001957008,0.03679437,0.039121444,0.00682033,0.000555261,0.016610685,0.877326445,1.969427286,0.179562341,0.07915876,0.043242215,0.149269427,0.005998247,0.002758325,0.530838745,0.036970392
TRIVENI SANGAM NR. SOMNATH TEMPLE VERAVAL DIST. JUNAGADH.,20.882324,70.414066,0.008495705,0.002778576,0.052145483,0.053839377,0.008859057,0.000714149,0.018036981,1.402953052,2.390767,0.291413938,0.101480324,0.046115761,0.176068209,0.008329591,0.00426968,0.632386111,0.051856521
BORE WELL OF CHHATRAL GIDC.,21.093078,72.857456,0.018670719,0.005411627,0.100956068,0.103652586,0.021597646,0.001992712,0.038525076,2.927123069,6.497719878,0.646064447,0.197669899,0.100458323,0.392996163,0.021055963,0.009718822,1.551684496,0.0888967
BORE WELL OF PALSANA VILLAGE.,21.082075,72.985392,0.008472358,0.002113088,0.025996789,0.04155852,0.007019377,0.000920541,0.016365062,1.452884861,2.168867424,0.22162803,0.077647164,0.030327335,0.145385549,0.008273336,0.003460727,0.75081914,0.031701875
BORE WELL OF SANTEJ VILLAGE.,23.101706,72.474661,0.010033735,0.002693621,0.049396184,0.056504457,0.008168686,0.001081196,0.022241178,1.443629138,3.128538752,0.288051911,0.110006281,0.043987196,0.147564576,0.00908242,0.005839131,0.781159271,0.043019315
BORE WELL AT MSW DISPOSAL SITE OF SURAT MUNICIPAL CORPORATION AT VILL. KHAJOD DIST. SURAT.,21.116142,72.788028,0.01396743,0.00434365,0.070815133,0.066210288,0.014246206,0.001373796,0.031074383,1.867562978,4.260122989,0.439800412,0.150530748,0.070650817,0.296393776,0.013364047,0.007258431,0.829977598,0.063256244
B/W- HAZARDOUS W. DISPOSAL SITE (GUJ. ENVIRO P.&amp; I. LTD. ),21.105792,72.805043,0.002913585,0.000899892,0.014408184,0.006590794,0.001402146,0.000360241,0.008420046,0.26099621,0.731705857,0.104400077,0.03311299,0.020886245,0.049548338,0.002259197,0.001824985,0.176616966,0.018565625
BORE WELL OF SACHIN GIDC.,21.093078,72.857456,0.039423648,0.011854918,0.204337081,0.203216939,0.040567315,0.004234009,0.082197346,6.005347864,12.14037629,1.213726089,0.410438034,0.20248194,0.821669297,0.038738952,0.020738317,2.953791062,0.205451267
B/W NEAR INDL. AREA BORASARA &amp; NAVAPURA DIST. SURAT.,21.196517,72.830936,0.003393963,0.000448394,0.012866901,0.00092661,0.002649611,0.000124888,0,0.387721598,0.293648723,0.081309943,0.035874596,0.013140795,0.05905277,0.000980481,0.000215946,0,0.003549961
WELL AT OLPAD.,21.340136,72.755392,0.00753062,0.002353292,0.048701932,0.038874428,0.007873274,0.000780764,0.016579783,1.572794217,1.936298885,0.195050372,0.076264583,0.041918859,0.172147298,0.008864406,0.003451285,0.488220956,0.045477857
BORE WELL OF NAVSARI GIDC INDUSTRIES ASSOCIATION OFFICE.,20.94645,72.949736,0.0082708,0.002072328,0.042727976,0.029860592,0.006663814,0.000913601,0.016885051,1.075752054,1.916975892,0.235474003,0.068738368,0.033335117,0.153634369,0.005823403,0.00299152,0.48138841,0.044070904
WATER WORKS OF NAVSARI NEAR DHUDIA TALAV.,20.947567,72.930205,0.023504813,0.007655652,0.117743388,0.118762981,0.0252097,0.002521345,0.04846629,3.748184628,7.670428728,0.764589045,0.249807552,0.122107257,0.50050964,0.025476434,0.012038696,1.651390938,0.121379974
WELL OF BARDOLI AT REST HOUSE.,21.120001,73.120001,0.012238547,0.003040939,0.053167793,0.064695226,0.014306826,0.00124679,0.025921594,1.783460458,3.429488539,0.405621363,0.138033678,0.059941222,0.256713443,0.011371679,0.006753939,0.770685542,0.06878647
WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT ANKLESHWAR- RAJPIPLA ROAD,21.626625,73.014386,0.017823797,0.005351136,0.074906574,0.088673483,0.017481468,0.001845426,0.035729699,2.338687989,5.180203771,0.530482115,0.142164567,0.083273706,0.348488472,0.015903593,0.008471667,1.138036091,0.082122628
BORE WELL AT STP MADHAPAR DIST. RAJKOT.,22.325303,70.768797,0.036848692,0.011379586,0.185220473,0.191479884,0.038623284,0.003948283,0.072724171,5.651729278,11.54872938,1.140513621,0.367059634,0.192298074,0.729467234,0.038346081,0.01848143,2.547428708,0.184119146
BORE WELL SNR. VINAYAK JAL SUDDHIKARAN SAHAKARI MANDALI LTD. (CETP ) VILL. BAVLA DIST. AHMEDABAD.,23.080616,72.66693,0.005676865,0.001779428,0.02728518,0.027812763,0.004689946,0.000580684,0.011595945,0.992275331,1.655748248,0.194006695,0.047907591,0.025419246,0.093427237,0.005467981,0.002562365,0.342454554,0.030048975
BORE WELL OF SOMESHWAR RICE MILL NR. BAVLA ECO PROJECT (CETP ) VILL. BAVLA DIST. AHMEDABAD.,22.855423,72.365734,0.004279535,0.001385468,0.027959524,0.029173956,0.004359989,0.000489406,0.01070457,0.783547521,1.834654294,0.125142704,0.049516465,0.026504953,0.073806316,0.004044396,0.003064225,0.313497152,0.024392702
BORE WELL OF PIRANA TERMINAL PUMPING STATION PIRANA NR. V. N. BRIDGE AHMEDABAD.,22.991197,72.566917,0.001732617,0.000904243,0.023204061,0.01847466,0.002450839,0.000247334,0.005654629,0.519176941,0.768589346,0.10187008,0.022982693,0.010990776,0.05716944,0.001441223,0.001406163,0.184601456,0.017314247
WELL AT VILLAGE DUNETHA DAMAN,20.426775,72.847097,0.017864716,0.005585458,0.092613797,0.089606185,0.017002092,0.001764212,0.03596906,2.526113451,5.116654616,0.576120755,0.171764501,0.076412652,0.341648707,0.018963363,0.008754786,1.123371467,0.090806929
WELL AT VILLAGE KACHIGAM DAMAN,20.384203,72.883423,0.00603887,0.002646273,0.032019213,0.038629203,0.007363917,0.000623205,0.016655223,1.138065875,2.381910587,0.216654893,0.070237494,0.035242593,0.123040969,0.006923908,0.003265233,0.530719694,0.032821186
WELL AT VILLAGE PIPERIA DADRA,20.310619,72.960967,0.007249478,0.00218491,0.040206909,0.038755772,0.007793334,0.000726911,0.012917913,1.066440264,2.485001141,0.221910661,0.050839408,0.036505784,0.157355332,0.006973732,0.003294007,0.564388813,0.038236167
WELL AT VILLAGE DADRA,20.316669,72.966672,0.0337759,0.010140604,0.176665038,0.175353946,0.034363989,0.003463937,0.071593587,5.161859486,10.83632096,1.013299558,0.341917458,0.172741048,0.688595411,0.03610261,0.016819391,2.488463338,0.180178531
DISCHARGE POINT OF DISTILLERY DAMAN,20.395111,72.863331,0.008461967,0.002637054,0.039967433,0.053530859,0.008579964,0.000832671,0.018895402,1.382874703,2.835904127,0.337008983,0.091692259,0.055635577,0.197831613,0.008735401,0.004715238,0.725300028,0.046584925
VAPI WEIR VAPI DAMAN,20.341709,72.910953,0.023551127,0.007025454,0.118515137,0.115491418,0.022161968,0.002551324,0.045773345,3.308691232,7.123591929,0.762477281,0.226294535,0.121359653,0.45000664,0.023708592,0.011378941,1.61900122,0.108889977
AT LAVACHA TEMPLE SILVASSA,20.298797,72.976956,0.015643488,0.003163277,0.06519284,0.05935705,0.013144229,0.001329084,0.027834712,2.237860554,4.435594449,0.395479998,0.143084444,0.0749989,0.266786181,0.011145698,0.006766565,0.899682955,0.069600579
D/S OF M/S SURAT BEVERAGES VILLAGE DADRA SILVASSA,20.312231,72.953768,0.014766792,0.004752745,0.077288769,0.080069893,0.018320925,0.001759351,0.034011628,2.27053145,4.970631864,0.484875044,0.17759348,0.078929294,0.322640509,0.016861349,0.008927385,1.101944591,0.07985833
AT VILLAGE NAMDHA VAPI,20.363842,72.883264,0.019722086,0.005970219,0.094381591,0.106889971,0.020800893,0.002034698,0.038707302,2.979906205,5.770601099,0.561211556,0.199756908,0.101897795,0.375872371,0.018719796,0.010029252,1.354998539,0.1019024
WELL AT AHMEDABAD,23.022784,72.571178,0.003043395,0.001118677,0.014431605,0.025358545,0.003350092,0.000106794,0.002271978,0.417787903,1.647856313,0.038279171,0.039275064,0.013404312,0.054065795,0.002241937,0.001287458,0.11695804,0.019682378
DAMANGANGA AT D/S OF GIDC WEIR VAPI,20.336422,72.915724,0.004480306,0.001671152,0.024856994,0.020043539,0.003754778,0.000345606,0.004590802,0.632458365,1.089044557,0.118448327,0.046987076,0.015479934,0.055718292,0.004028754,0.002563391,0.351342233,0.024123694
TAPI AT NIZHAR (GUJARAT),21.479147,74.194227,0.004078378,0.000544988,0.016600369,0.010868605,0.000648556,0.000345692,0.003533491,0.222259221,0.408279058,0.059839658,0.031638081,0.018671714,0.038198713,0.001364738,0.001123419,0.191048781,0.01651108
NARMADA AT GORA BRIDGE NAVAGAM (GUJARAT),21.862147,73.693991,0.006032684,0.001988285,0.033268434,0.032671923,0.004724499,0.000526147,0.011228645,0.929127817,1.700268227,0.218432329,0.077799646,0.032882004,0.120888727,0.005646406,0.003531734,0.434702888,0.032150961
VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,21.628255,73.016715,0.046027114,0.01435826,0.227834585,0.239757578,0.048500853,0.00489547,0.095075847,6.73542523,14.1324584,1.404440846,0.476212115,0.236728591,0.902916221,0.048213071,0.023546583,3.324115775,0.2460919
MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,22.762517,70.864837,0.002939038,0.001834436,0.029114365,0.024134556,0.003147595,0.000489298,0.009870202,0.635234075,1.107409795,0.156458897,0.050716469,0.019059565,0.05304432,0.005887213,0.003089209,0.324705821,0.029699944
GOMTI LAKE OPP RANCHODAJI TEMPLE DAKOR KHEDA,22.756175,73.146486,0.010492836,0.003150271,0.047122958,0.049412459,0.012532205,0.001203982,0.024061977,1.86183547,3.372249473,0.391541389,0.111092146,0.056009609,0.25497109,0.01228541,0.006598742,0.755975581,0.052075186
HAMISAR TALAV BHUJ,23.251444,69.663361,0.003461569,0.001426636,0.024134981,0.022880839,0.001013379,0.000414636,0.007057358,0.828866037,1.373670077,0.11933962,0.0466566,0.01783626,0.102502722,0.003034436,0.002182376,0.274415115,0.02357674
MOONSAR LAKE OF VIRAMGAM,23.121408,72.041022,0.008601968,0.001529684,0.023327247,0.02743086,0.005372835,0.000479006,0.011236915,0.612697664,1.379484923,0.207984308,0.061532201,0.031524158,0.109574847,0.006234271,0.002738644,0.338453352,0.027692381
MALAV TALAV DHOLKA,22.726822,72.435239,0.010643687,0.003628492,0.067347012,0.05710698,0.012373538,0.00110926,0.018949517,1.757841056,2.986732065,0.386558982,0.117566859,0.051908502,0.228251521,0.013836959,0.00613463,0.686873678,0.056534544
VHERAIMATA TALAV AT ANAND,22.554542,72.954764,0.02957472,0.008816948,0.150478767,0.158827349,0.030861038,0.002873718,0.058716885,4.486430223,9.339734146,0.918924875,0.286494224,0.146654734,0.582410406,0.028721037,0.015264882,2.169577173,0.15222589
AMRAVATI AT VILLAGE DADHAL  TA ANKLESHWAR BHARUCH,21.635384,73.064972,0.004219185,0.001372218,0.019952206,0.016552339,0.003959328,0.000445095,0.012781398,0.484932302,1.439924977,0.166099233,0.025939213,0.029898962,0.10145348,0.003041843,0.001593185,0.453879688,0.018751332
VISHWAMITRI DOWNSTREAM OF AT KHALIPUR VILLAGE BEFORE MEETING JAMBUVA RIVER,22.209342,73.160406,0.021786333,0.005495781,0.098249663,0.096534676,0.018538229,0.002030405,0.037790364,2.993568323,5.815066782,0.594223779,0.179855208,0.099063205,0.407148168,0.016824897,0.009832575,1.294020016,0.095014255
VISHWAMITRI UPSTREAM AT ASOD BRIDGE AT N.H. 8  NEAR GLDEN CHOKDI ASOD VEMALI ROAD,22.255227,73.165754,0.028154856,0.008731069,0.135644776,0.14381129,0.027322555,0.002766427,0.053747348,4.245925196,8.694004011,0.835824375,0.290409756,0.139849208,0.581854887,0.02831304,0.014005596,1.929141339,0.138739996
MAHI AT SHERKHI BRIDGE,22.342339,73.054185,0,0.000275915,0.002427041,0.011122197,0.002735491,6.65E-05,0.003821102,0.066184651,0,0,0.029203911,0.013566386,0,0.001077914,0.001438329,0.04269793,0.006120594
BOREWELL OF GIDC JHAGADIA,21.636969,73.131793,0.006963436,0.001591882,0.021019794,0.029244255,0.006549806,0.00067946,0.010375561,0.95046059,2.085501813,0.195693541,0.052694876,0.034621853,0.155646966,0.004732337,0.003882666,0.419672161,0.020070482
JILLA PANCHAYAT SCHOOL NEAR GRAM PANCHAYAT KATA FALIA VILLAGE NAMDHA VALSAD,20.608052,72.929151,0.039546495,0.012263588,0.202338565,0.205915808,0.041416036,0.003890665,0.077270344,5.74035141,12.40199953,1.177805308,0.391431272,0.19606548,0.798214071,0.039662249,0.019238933,2.838311268,0.2018623
